GPS_Lat,GPS_Lon,Pressvalve_Left,Pressvalve_Right,GSR,Point Number
51.5236625,-0.0077365,471,87,286,2009
51.52366258,-0.00773775,320,397,284,2010
51.52366267,-0.007739,524,188,282,2011
51.52366275,-0.00774025,512,6,281,2012
51.52366283,-0.0077415,131,516,279,2013
51.52366292,-0.00774275,100,709,297,2014
51.523663,-0.007744,456,114,275,2015
51.5236675,-0.007744194,418,7,277,2016
51.523672,-0.007744389,219,102,279,2017
51.5236765,-0.007744583,229,365,279,2018
51.523681,-0.007744778,233,226,277,2019
51.5236855,-0.007744972,80,269,279,2020
51.52369,-0.007745167,229,89,278,2021
51.5236945,-0.007745361,243,136,279,2022
51.523699,-0.007745556,362,103,278,2023
51.5237035,-0.00774575,157,688,278,2024
51.523708,-0.007745944,184,156,276,2025
51.5237125,-0.007746139,151,334,278,2026
51.523717,-0.007746333,144,67,280,2027
51.5237215,-0.007746528,67,171,279,2028
51.523726,-0.007746722,219,726,308,2029
51.5237305,-0.007746917,350,38,279,2030
51.523735,-0.007747111,119,293,280,2031
51.5237395,-0.007747306,242,151,281,2032
51.523744,-0.0077475,119,201,279,2033
51.5237485,-0.007747694,131,665,281,2034
51.523753,-0.007747889,594,441,282,2035
51.5237575,-0.007748083,21,444,281,2036
51.523762,-0.007748278,185,331,279,2037
51.5237665,-0.007748472,298,361,280,2038
51.523771,-0.007748667,241,513,279,2039
51.5237755,-0.007748861,156,248,280,2040
51.52378,-0.007749056,199,236,278,2041
51.5237845,-0.00774925,100,532,279,2042
51.523789,-0.007749444,430,62,280,2043
51.5237935,-0.007749639,179,565,281,2044
51.523798,-0.007749833,163,154,283,2045
51.5238025,-0.007750028,312,598,284,2046
51.523807,-0.007750222,81,287,282,2047
51.5238115,-0.007750417,111,103,283,2048
51.523816,-0.007750611,454,411,284,2049
51.5238205,-0.007750806,615,96,285,2050
51.523825,-0.007751,273,439,283,2051
51.52383197,-0.007751806,204,285,284,2052
51.52383894,-0.007752611,241,650,284,2053
51.52384592,-0.007753417,107,370,284,2054
51.52385289,-0.007754222,120,172,284,2055
51.52385986,-0.007755028,708,85,307,2056
51.52386683,-0.007755833,72,83,285,2057
51.52387381,-0.007756639,242,3,287,2058
51.52388078,-0.007757444,277,110,285,2059
51.52388775,-0.00775825,157,124,287,2060
51.52389472,-0.007759056,385,187,285,2061
51.52390169,-0.007759861,609,125,287,2062
51.52390867,-0.007760667,591,508,286,2063
51.52391564,-0.007761472,81,135,286,2064
51.52392261,-0.007762278,179,271,286,2065
51.52392958,-0.007763083,124,3,286,2066
51.52393656,-0.007763889,168,237,286,2067
51.52394353,-0.007764694,116,306,287,2068
51.5239505,-0.0077655,78,279,285,2069
51.52395747,-0.007766306,685,517,285,2070
51.52396444,-0.007767111,368,305,287,2071
51.52397142,-0.007767917,109,147,287,2072
51.52397839,-0.007768722,110,205,286,2073
51.52398536,-0.007769528,90,409,284,2074
51.52399233,-0.007770333,101,531,286,2075
51.52399931,-0.007771139,513,627,287,2076
51.52400628,-0.007771944,0,50,289,2077
51.52401325,-0.00777275,522,266,289,2078
51.52402022,-0.007773556,267,163,291,2079
51.52402719,-0.007774361,175,112,293,2080
51.52403417,-0.007775167,459,584,291,2081
51.52404114,-0.007775972,540,144,293,2082
51.52404811,-0.007776778,103,333,293,2083
51.52405508,-0.007777583,276,80,293,2084
51.52406206,-0.007778389,287,253,292,2085
51.52406903,-0.007779194,299,22,290,2086
51.524076,-0.00778,305,91,288,2087
51.52408264,-0.007779944,613,185,286,2088
51.52408928,-0.007779889,563,687,287,2089
51.52409592,-0.007779833,368,425,288,2090
51.52410256,-0.007779778,131,175,286,2091
51.52410919,-0.007779722,172,576,286,2092
51.52411583,-0.007779667,271,161,285,2093
51.52412247,-0.007779611,91,79,286,2094
51.52412911,-0.007779556,133,20,287,2095
51.52413575,-0.0077795,241,92,289,2096
51.52414239,-0.007779444,145,286,291,2097
51.52414903,-0.007779389,314,697,290,2098
51.52415567,-0.007779333,184,480,291,2099
51.52416231,-0.007779278,359,729,296,2100
51.52416894,-0.007779222,162,198,288,2101
51.52417558,-0.007779167,10,619,286,2102
51.52418222,-0.007779111,248,64,284,2103
51.52418886,-0.007779056,162,162,284,2104
51.5241955,-0.007779,268,504,285,2105
51.52420214,-0.007778944,258,100,284,2106
51.52420878,-0.007778889,576,693,285,2107
51.52421542,-0.007778833,197,260,286,2108
51.52422206,-0.007778778,232,467,288,2109
51.52422869,-0.007778722,287,349,290,2110
51.52423533,-0.007778667,414,549,291,2111
51.52424197,-0.007778611,342,141,292,2112
51.52424861,-0.007778556,408,226,290,2113
51.52425525,-0.0077785,363,154,288,2114
51.52426189,-0.007778444,274,126,287,2115
51.52426853,-0.007778389,287,428,288,2116
51.52427517,-0.007778333,173,561,287,2117
51.52428181,-0.007778278,261,44,289,2118
51.52428844,-0.007778222,3,329,291,2119
51.52429508,-0.007778167,279,551,289,2120
51.52430172,-0.007778111,301,242,289,2121
51.52430836,-0.007778056,432,276,290,2122
51.524315,-0.007778,747,769,306,2123
51.52431894,-0.007777583,272,157,292,2124
51.52432289,-0.007777167,280,204,290,2125
51.52432683,-0.00777675,396,266,290,2126
51.52433078,-0.007776333,403,700,300,2127
51.52433472,-0.007775917,362,104,291,2128
51.52433867,-0.0077755,266,10,290,2129
51.52434261,-0.007775083,383,352,288,2130
51.52434656,-0.007774667,313,181,289,2131
51.5243505,-0.00777425,564,170,290,2132
51.52435444,-0.007773833,272,76,289,2133
51.52435839,-0.007773417,718,320,307,2134
51.52436233,-0.007773,342,420,292,2135
51.52436628,-0.007772583,293,336,294,2136
51.52437022,-0.007772167,258,21,295,2137
51.52437417,-0.00777175,259,228,294,2138
51.52437811,-0.007771333,512,34,294,2139
51.52438206,-0.007770917,198,125,293,2140
51.524386,-0.0077705,242,235,294,2141
51.52438994,-0.007770083,174,467,293,2142
51.52439389,-0.007769667,344,232,295,2143
51.52439783,-0.00776925,36,153,295,2144
51.52440178,-0.007768833,159,12,293,2145
51.52440572,-0.007768417,93,506,292,2146
51.52440967,-0.007768,203,151,290,2147
51.52441361,-0.007767583,163,346,288,2148
51.52441756,-0.007767167,389,324,287,2149
51.5244215,-0.00776675,124,269,288,2150
51.52442544,-0.007766333,307,205,289,2151
51.52442939,-0.007765917,787,782,298,2152
51.52443333,-0.0077655,165,420,291,2153
51.52443728,-0.007765083,186,92,291,2154
51.52444122,-0.007764667,133,339,293,2155
51.52444517,-0.00776425,170,257,295,2156
51.52444911,-0.007763833,568,178,294,2157
51.52445306,-0.007763417,610,290,292,2158
51.524457,-0.007763,204,213,291,2159
51.52445803,-0.007762278,625,468,290,2160
51.52445906,-0.007761556,242,413,288,2161
51.52446008,-0.007760833,498,301,288,2162
51.52446111,-0.007760111,81,258,288,2163
51.52446214,-0.007759389,464,302,290,2164
51.52446317,-0.007758667,365,171,292,2165
51.52446419,-0.007757944,184,203,293,2166
51.52446522,-0.007757222,466,243,293,2167
51.52446625,-0.0077565,114,188,294,2168
51.52446728,-0.007755778,168,255,293,2169
51.52446831,-0.007755056,184,540,292,2170
51.52446933,-0.007754333,112,95,293,2171
51.52447036,-0.007753611,46,492,292,2172
51.52447139,-0.007752889,244,130,291,2173
51.52447242,-0.007752167,148,257,291,2174
51.52447344,-0.007751444,279,287,289,2175
51.52447447,-0.007750722,517,395,287,2176
51.5244755,-0.00775,767,567,302,2177
51.52447653,-0.007749278,412,562,284,2178
51.52447756,-0.007748556,220,403,286,2179
51.52447858,-0.007747833,199,173,285,2180
51.52447961,-0.007747111,268,442,284,2181
51.52448064,-0.007746389,248,119,286,2182
51.52448167,-0.007745667,108,301,284,2183
51.52448269,-0.007744944,642,656,285,2184
51.52448372,-0.007744222,297,135,285,2185
51.52448475,-0.0077435,186,8,286,2186
51.52448578,-0.007742778,106,366,288,2187
51.52448681,-0.007742056,594,149,289,2188
51.52448783,-0.007741333,198,575,289,2189
51.52448886,-0.007740611,194,170,287,2190
51.52448989,-0.007739889,563,343,288,2191
51.52449092,-0.007739167,87,77,286,2192
51.52449194,-0.007738444,567,222,288,2193
51.52449297,-0.007737722,18,89,290,2194
51.524494,-0.007737,130,666,291,2195
51.52449703,-0.007736944,195,336,293,2196
51.52450006,-0.007736889,157,219,293,2197
51.52450308,-0.007736833,77,128,293,2198
51.52450611,-0.007736778,164,617,291,2199
51.52450914,-0.007736722,29,83,289,2200
51.52451217,-0.007736667,521,352,291,2201
51.52451519,-0.007736611,270,47,292,2202
51.52451822,-0.007736556,181,245,294,2203
51.52452125,-0.0077365,194,221,293,2204
51.52452428,-0.007736444,361,237,295,2205
51.52452731,-0.007736389,507,16,295,2206
51.52453033,-0.007736333,520,570,294,2207
51.52453336,-0.007736278,278,48,294,2208
51.52453639,-0.007736222,372,516,294,2209
51.52453942,-0.007736167,294,229,292,2210
51.52454244,-0.007736111,186,121,294,2211
51.52454547,-0.007736056,167,223,295,2212
51.5245485,-0.007736,717,258,303,2213
51.52455153,-0.007735944,75,44,292,2214
51.52455456,-0.007735889,99,75,291,2215
51.52455758,-0.007735833,358,452,291,2216
51.52456061,-0.007735778,698,344,293,2217
51.52456364,-0.007735722,134,359,292,2218
51.52456667,-0.007735667,787,226,296,2219
51.52456969,-0.007735611,127,224,293,2220
51.52457272,-0.007735556,300,187,294,2221
51.52457575,-0.0077355,481,568,293,2222
51.52457878,-0.007735444,212,586,294,2223
51.52458181,-0.007735389,53,235,295,2224
51.52458483,-0.007735333,200,620,293,2225
51.52458786,-0.007735278,204,334,293,2226
51.52459089,-0.007735222,610,462,295,2227
51.52459392,-0.007735167,447,92,295,2228
51.52459694,-0.007735111,105,125,294,2229
51.52459997,-0.007735056,46,155,293,2230
51.524603,-0.007735,126,295,295,2231
51.52461864,-0.007726389,392,380,294,2232
51.52463428,-0.007717778,133,275,295,2233
51.52464992,-0.007709167,174,166,293,2234
51.52466556,-0.007700556,4,372,293,2235
51.52468119,-0.007691944,197,413,291,2236
51.52469683,-0.007683333,152,340,293,2237
51.52471247,-0.007674722,233,172,294,2238
51.52472811,-0.007666111,548,431,292,2239
51.52474375,-0.0076575,360,389,293,2240
51.52475939,-0.007648889,167,404,295,2241
51.52477503,-0.007640278,356,121,294,2242
51.52479067,-0.007631667,188,733,301,2243
51.52480631,-0.007623056,277,180,295,2244
51.52482194,-0.007614444,264,537,295,2245
51.52483758,-0.007605833,121,236,295,2246
51.52485322,-0.007597222,150,164,295,2247
51.52486886,-0.007588611,238,344,293,2248
51.5248845,-0.00758,317,133,295,2249
51.52490014,-0.007571389,100,119,293,2250
51.52491578,-0.007562778,44,557,295,2251
51.52493142,-0.007554167,340,365,294,2252
51.52494706,-0.007545556,700,214,303,2253
51.52496269,-0.007536944,43,172,291,2254
51.52497833,-0.007528333,27,326,289,2255
51.52499397,-0.007519722,191,291,287,2256
51.52500961,-0.007511111,294,199,286,2257
51.52502525,-0.0075025,647,276,288,2258
51.52504089,-0.007493889,55,151,287,2259
51.52505653,-0.007485278,139,248,288,2260
51.52507217,-0.007476667,649,217,289,2261
51.52508781,-0.007468056,295,286,287,2262
51.52510344,-0.007459444,581,582,286,2263
51.52511908,-0.007450833,227,53,285,2264
51.52513472,-0.007442222,567,159,287,2265
51.52515036,-0.007433611,264,589,287,2266
51.525166,-0.007425,207,65,285,2267
51.52516983,-0.007422972,130,269,285,2268
51.52517367,-0.007420944,563,277,286,2269
51.5251775,-0.007418917,98,187,286,2270
51.52518133,-0.007416889,248,179,286,2271
51.52518517,-0.007414861,136,204,284,2272
51.525189,-0.007412833,627,255,286,2273
51.52519283,-0.007410806,184,489,288,2274
51.52519667,-0.007408778,230,491,289,2275
51.5252005,-0.00740675,292,119,290,2276
51.52520433,-0.007404722,63,559,291,2277
51.52520817,-0.007402694,507,116,289,2278
51.525212,-0.007400667,51,139,288,2279
51.52521583,-0.007398639,48,87,290,2280
51.52521967,-0.007396611,695,20,292,2281
51.5252235,-0.007394583,237,162,291,2282
51.52522733,-0.007392556,220,278,293,2283
51.52523117,-0.007390528,136,121,293,2284
51.525235,-0.0073885,391,366,291,2285
51.52523883,-0.007386472,784,759,308,2286
51.52524267,-0.007384444,518,315,290,2287
51.5252465,-0.007382417,228,77,290,2288
51.52525033,-0.007380389,507,109,290,2289
51.52525417,-0.007378361,261,109,289,2290
51.525258,-0.007376333,559,423,290,2291
51.52526183,-0.007374306,191,262,290,2292
51.52526567,-0.007372278,306,719,297,2293
51.5252695,-0.00737025,280,251,288,2294
51.52527333,-0.007368222,602,33,290,2295
51.52527717,-0.007366194,683,160,289,2296
51.525281,-0.007364167,174,212,289,2297
51.52528483,-0.007362139,222,241,291,2298
51.52528867,-0.007360111,550,267,291,2299
51.5252925,-0.007358083,236,752,302,2300
51.52529633,-0.007356056,148,260,288,2301
51.52530017,-0.007354028,87,590,288,2302
51.525304,-0.007352,89,589,286,2303
51.52531556,-0.007345,239,355,285,2304
51.52532711,-0.007338,281,224,287,2305
51.52533867,-0.007331,187,721,300,2306
51.52535022,-0.007324,1,394,288,2307
51.52536178,-0.007317,759,761,309,2308
51.52537333,-0.00731,183,378,284,2309
51.52538489,-0.007303,86,279,285,2310
51.52539644,-0.007296,608,299,286,2311
51.525408,-0.007289,599,265,286,2312
51.52541956,-0.007282,184,271,288,2313
51.52543111,-0.007275,298,520,287,2314
51.52544267,-0.007268,326,263,287,2315
51.52545422,-0.007261,538,261,288,2316
51.52546578,-0.007254,528,136,287,2317
51.52547733,-0.007247,139,218,285,2318
51.52548889,-0.00724,155,262,284,2319
51.52550044,-0.007233,139,146,284,2320
51.525512,-0.007226,757,741,309,2321
51.52552356,-0.007219,277,268,285,2322
51.52553511,-0.007212,272,80,285,2323
51.52554667,-0.007205,189,85,285,2324
51.52555822,-0.007198,144,391,286,2325
51.52556978,-0.007191,584,319,284,2326
51.52558133,-0.007184,235,53,285,2327
51.52559289,-0.007177,485,125,285,2328
51.52560444,-0.00717,91,0,283,2329
51.525616,-0.007163,239,246,284,2330
51.52562756,-0.007156,52,136,286,2331
51.52563911,-0.007149,214,35,285,2332
51.52565067,-0.007142,107,714,307,2333
51.52566222,-0.007135,229,340,281,2334
51.52567378,-0.007128,223,46,279,2335
51.52568533,-0.007121,154,147,279,2336
51.52569689,-0.007114,281,197,277,2337
51.52570844,-0.007107,178,271,279,2338
51.52572,-0.0071,549,164,277,2339
51.52572281,-0.0071,569,602,279,2340
51.52572561,-0.0071,398,619,277,2341
51.52572842,-0.0071,12,118,275,2342
51.52573122,-0.0071,396,543,277,2343
51.52573403,-0.0071,511,90,278,2344
51.52573683,-0.0071,261,158,277,2345
51.52573964,-0.0071,748,294,295,2346
51.52574244,-0.0071,427,207,278,2347
51.52574525,-0.0071,263,265,276,2348
51.52574806,-0.0071,178,563,278,2349
51.52575086,-0.0071,530,277,280,2350
51.52575367,-0.0071,104,215,280,2351
51.52575647,-0.0071,247,112,281,2352
51.52575928,-0.0071,139,763,310,2353
51.52576208,-0.0071,174,259,283,2354
51.52576489,-0.0071,676,116,282,2355
51.52576769,-0.0071,119,280,283,2356
51.5257705,-0.0071,281,502,282,2357
51.52577331,-0.0071,412,165,281,2358
51.52577611,-0.0071,287,575,281,2359
51.52577892,-0.0071,175,557,281,2360
51.52578172,-0.0071,151,259,281,2361
51.52578453,-0.0071,136,323,280,2362
51.52578733,-0.0071,512,128,281,2363
51.52579014,-0.0071,90,674,280,2364
51.52579294,-0.0071,86,263,279,2365
51.52579575,-0.0071,181,542,281,2366
51.52579856,-0.0071,506,725,295,2367
51.52580136,-0.0071,90,384,283,2368
51.52580417,-0.0071,89,491,282,2369
51.52580697,-0.0071,155,284,283,2370
51.52580978,-0.0071,484,228,282,2371
51.52581258,-0.0071,160,1,283,2372
51.52581539,-0.0071,269,336,282,2373
51.52581819,-0.0071,251,168,281,2374
51.525821,-0.0071,268,654,279,2375
51.52582994,-0.007101778,563,685,280,2376
51.52583889,-0.007103556,288,288,279,2377
51.52584783,-0.007105333,189,154,279,2378
51.52585678,-0.007107111,282,200,277,2379
51.52586572,-0.007108889,135,588,275,2380
51.52587467,-0.007110667,381,778,302,2381
51.52588361,-0.007112444,133,279,275,2382
51.52589256,-0.007114222,341,243,275,2383
51.5259015,-0.007116,255,572,275,2384
51.52591044,-0.007117778,278,377,276,2385
51.52591939,-0.007119556,50,185,275,2386
51.52592833,-0.007121333,288,533,277,2387
51.52593728,-0.007123111,98,288,275,2388
51.52594622,-0.007124889,88,383,275,2389
51.52595517,-0.007126667,452,199,277,2390
51.52596411,-0.007128444,131,158,275,2391
51.52597306,-0.007130222,463,141,275,2392
51.525982,-0.007132,193,508,276,2393
51.52599094,-0.007133778,125,33,275,2394
51.52599989,-0.007135556,203,469,275,2395
51.52600883,-0.007137333,204,110,277,2396
51.52601778,-0.007139111,152,166,279,2397
51.52602672,-0.007140889,200,485,280,2398
51.52603567,-0.007142667,394,505,280,2399
51.52604461,-0.007144444,229,510,280,2400
51.52605356,-0.007146222,179,153,280,2401
51.5260625,-0.007148,657,157,279,2402
51.52607144,-0.007149778,454,598,277,2403
51.52608039,-0.007151556,315,192,279,2404
51.52608933,-0.007153333,8,301,278,2405
51.52609828,-0.007155111,255,249,278,2406
51.52610722,-0.007156889,569,418,276,2407
51.52611617,-0.007158667,353,526,276,2408
51.52612511,-0.007160444,98,330,278,2409
51.52613406,-0.007162222,374,269,278,2410
51.526143,-0.007164,520,508,280,2411
51.52615017,-0.007170444,70,510,278,2412
51.52615733,-0.007176889,181,58,279,2413
51.5261645,-0.007183333,236,108,280,2414
51.52617167,-0.007189778,556,162,281,2415
51.52617883,-0.007196222,174,168,280,2416
51.526186,-0.007202667,348,279,278,2417
51.52619317,-0.007209111,516,162,279,2418
51.52620033,-0.007215556,92,328,277,2419
51.5262075,-0.007222,124,212,279,2420
51.52621467,-0.007228444,29,398,279,2421
51.52622183,-0.007234889,195,475,279,2422
51.526229,-0.007241333,178,252,281,2423
51.52623617,-0.007247778,209,237,281,2424
51.52624333,-0.007254222,436,706,300,2425
51.5262505,-0.007260667,714,458,295,2426
51.52625767,-0.007267111,734,275,307,2427
51.52626483,-0.007273556,280,123,277,2428
51.526272,-0.00728,254,140,275,2429
51.52627917,-0.007286444,244,359,276,2430
51.52628633,-0.007292889,286,140,278,2431
51.5262935,-0.007299333,321,502,277,2432
51.52630067,-0.007305778,238,210,278,2433
51.52630783,-0.007312222,441,452,279,2434
51.526315,-0.007318667,85,86,279,2435
51.52632217,-0.007325111,618,108,278,2436
51.52632933,-0.007331556,155,668,277,2437
51.5263365,-0.007338,547,450,275,2438
51.52634367,-0.007344444,175,243,276,2439
51.52635083,-0.007350889,0,225,276,2440
51.526358,-0.007357333,141,362,278,2441
51.52636517,-0.007363778,228,272,280,2442
51.52637233,-0.007370222,220,586,280,2443
51.5263795,-0.007376667,84,562,278,2444
51.52638667,-0.007383111,388,126,280,2445
51.52639383,-0.007389556,198,164,280,2446
51.526401,-0.007396,354,312,278,2447
51.52640881,-0.007400722,83,541,276,2448
51.52641661,-0.007405444,583,424,275,2449
51.52642442,-0.007410167,327,247,276,2450
51.52643222,-0.007414889,229,524,276,2451
51.52644003,-0.007419611,569,82,276,2452
51.52644783,-0.007424333,3,402,275,2453
51.52645564,-0.007429056,93,301,276,2454
51.52646344,-0.007433778,324,513,276,2455
51.52647125,-0.0074385,331,93,277,2456
51.52647906,-0.007443222,398,269,276,2457
51.52648686,-0.007447944,242,227,277,2458
51.52649467,-0.007452667,366,245,279,2459
51.52650247,-0.007457389,347,392,279,2460
51.52651028,-0.007462111,602,428,281,2461
51.52651808,-0.007466833,85,371,280,2462
51.52652589,-0.007471556,747,665,306,2463
51.52653369,-0.007476278,428,106,277,2464
51.5265415,-0.007481,253,511,276,2465
51.52654931,-0.007485722,719,745,301,2466
51.52655711,-0.007490444,448,48,276,2467
51.52656492,-0.007495167,179,743,301,2468
51.52657272,-0.007499889,587,185,276,2469
51.52658053,-0.007504611,162,271,276,2470
51.52658833,-0.007509333,88,260,275,2471
51.52659614,-0.007514056,124,618,276,2472
51.52660394,-0.007518778,138,265,275,2473
51.52661175,-0.0075235,520,250,276,2474
51.52661956,-0.007528222,145,323,278,2475
51.52662736,-0.007532944,116,437,278,2476
51.52663517,-0.007537667,234,226,280,2477
51.52664297,-0.007542389,519,450,282,2478
51.52665078,-0.007547111,231,254,284,2479
51.52665858,-0.007551833,193,199,285,2480
51.52666639,-0.007556556,666,227,287,2481
51.52667419,-0.007561278,234,204,288,2482
51.526682,-0.007566,189,192,290,2483
51.52668569,-0.007569972,378,312,289,2484
51.52668939,-0.007573944,793,495,297,2485
51.52669308,-0.007577917,126,191,290,2486
51.52669678,-0.007581889,134,595,288,2487
51.52670047,-0.007585861,195,81,286,2488
51.52670417,-0.007589833,197,151,288,2489
51.52670786,-0.007593806,250,96,286,2490
51.52671156,-0.007597778,221,210,285,2491
51.52671525,-0.00760175,184,525,285,2492
51.52671894,-0.007605722,759,747,298,2493
51.52672264,-0.007609694,602,133,287,2494
51.52672633,-0.007613667,597,137,286,2495
51.52673003,-0.007617639,169,144,288,2496
51.52673372,-0.007621611,575,470,287,2497
51.52673742,-0.007625583,140,117,289,2498
51.52674111,-0.007629556,254,239,290,2499
51.52674481,-0.007633528,167,250,291,2500
51.5267485,-0.0076375,111,367,289,2501
51.52675219,-0.007641472,200,262,287,2502
51.52675589,-0.007645444,68,264,289,2503
51.52675958,-0.007649417,252,296,291,2504
51.52676328,-0.007653389,342,193,291,2505
51.52676697,-0.007657361,118,20,291,2506
51.52677067,-0.007661333,576,198,292,2507
51.52677806,-0.007669278,591,112,290,2508
51.52678175,-0.00767325,387,587,289,2509
51.52678544,-0.007677222,175,355,290,2510
51.52678914,-0.007681194,330,300,292,2511
51.52679283,-0.007685167,6,601,292,2512
51.52679653,-0.007689139,313,313,290,2513
51.52680022,-0.007693111,124,538,292,2514
51.52680392,-0.007697083,23,310,291,2515
51.52680761,-0.007701056,213,709,295,2516
51.52681131,-0.007705028,157,358,293,2517
51.526815,-0.007709,181,106,292,2518
51.52682328,-0.007717694,164,113,294,2519
51.52683156,-0.007726389,282,174,293,2520
51.52683983,-0.007735083,187,404,292,2521
51.52684811,-0.007743778,230,1,291,2522
51.52685639,-0.007752472,147,153,289,2523
51.52686467,-0.007761167,106,184,291,2524
51.52687294,-0.007769861,554,138,291,2525
51.52688122,-0.007778556,328,152,293,2526
51.5268895,-0.00778725,333,301,293,2527
51.52689778,-0.007795944,244,142,293,2528
51.52690606,-0.007804639,134,677,291,2529
51.52691433,-0.007813333,407,46,289,2530
51.52692261,-0.007822028,6,220,287,2531
51.52693089,-0.007830722,733,151,298,2532
51.52693917,-0.007839417,623,80,288,2533
51.52694744,-0.007848111,396,220,286,2534
51.52695572,-0.007856806,323,228,285,2535
51.526964,-0.0078655,569,146,283,2536
51.52697228,-0.007874194,233,400,283,2537
51.52698056,-0.007882889,494,60,284,2538
51.52698883,-0.007891583,195,83,285,2539
51.52699711,-0.007900278,187,263,287,2540
51.52700539,-0.007908972,169,75,287,2541
51.52701367,-0.007917667,595,57,286,2542
51.52702194,-0.007926361,225,294,287,2543
51.52703022,-0.007935056,794,773,306,2544
51.5270385,-0.00794375,347,202,287,2545
51.52704678,-0.007952444,183,168,286,2546
51.52705506,-0.007961139,381,150,287,2547
51.52706333,-0.007969833,253,210,289,2548
51.52707161,-0.007978528,98,100,291,2549
51.52707989,-0.007987222,38,570,289,2550
51.52708817,-0.007995917,484,168,291,2551
51.52709644,-0.008004611,477,251,289,2552
51.52710472,-0.008013306,287,797,301,2553
51.527113,-0.008022,95,371,290,2554
51.52711719,-0.008023583,177,264,290,2555
51.52712139,-0.008025167,488,309,291,2556
51.52712558,-0.00802675,323,245,290,2557
51.52712978,-0.008028333,330,445,289,2558
51.52713397,-0.008029917,542,380,290,2559
51.52713817,-0.0080315,262,716,306,2560
51.52714236,-0.008033083,126,102,286,2561
51.52714656,-0.008034667,128,143,284,2562
51.52715075,-0.00803625,588,109,284,2563
51.52715494,-0.008037833,298,16,282,2564
51.52715914,-0.008039417,279,286,280,2565
51.52716333,-0.008041,92,57,279,2566
51.52716753,-0.008042583,432,168,281,2567
51.52717172,-0.008044167,161,242,280,2568
51.52717592,-0.00804575,372,182,282,2569
51.52718011,-0.008047333,187,205,284,2570
51.52718431,-0.008048917,437,102,286,2571
51.5271885,-0.0080505,161,587,288,2572
51.52719269,-0.008052083,740,293,304,2573
51.52719689,-0.008053667,76,258,286,2574
51.52720108,-0.00805525,224,570,284,2575
51.52720528,-0.008056833,462,162,284,2576
51.52720947,-0.008058417,345,429,284,2577
51.52721367,-0.00806,171,438,286,2578
51.52721786,-0.008061583,700,126,300,2579
51.52722206,-0.008063167,157,152,287,2580
51.52722625,-0.00806475,92,202,285,2581
51.52723044,-0.008066333,680,302,285,2582
51.52723464,-0.008067917,228,206,284,2583
51.52723883,-0.0080695,418,286,286,2584
51.52724303,-0.008071083,339,262,288,2585
51.52724722,-0.008072667,692,387,288,2586
51.52725142,-0.00807425,74,113,287,2587
51.52725561,-0.008075833,260,203,287,2588
51.52725981,-0.008077417,141,572,287,2589
51.527264,-0.008079,315,261,289,2590
51.52726108,-0.008096639,481,90,289,2591
51.52725817,-0.008114278,482,385,290,2592
51.52725525,-0.008131917,163,201,291,2593
51.52725233,-0.008149556,160,267,290,2594
51.52724942,-0.008167194,154,603,292,2595
51.5272465,-0.008184833,255,598,294,2596
51.52724358,-0.008202472,83,55,295,2597
51.52724067,-0.008220111,209,80,293,2598
51.52723775,-0.00823775,592,269,294,2599
51.52723483,-0.008255389,191,247,294,2600
51.52723192,-0.008273028,225,417,293,2601
51.527229,-0.008290667,444,383,293,2602
51.52722608,-0.008308306,136,556,294,2603
51.52722317,-0.008325944,657,213,292,2604
51.52722025,-0.008343583,352,159,294,2605
51.52721733,-0.008361222,217,136,293,2606
51.52721442,-0.008378861,125,176,292,2607
51.5272115,-0.0083965,539,56,293,2608
51.52720858,-0.008414139,457,690,295,2609
51.52720567,-0.008431778,516,216,294,2610
51.52720275,-0.008449417,258,299,295,2611
51.52719983,-0.008467056,489,440,294,2612
51.52719692,-0.008484694,181,544,293,2613
51.527194,-0.008502333,217,211,292,2614
51.52719108,-0.008519972,480,688,293,2615
51.52718817,-0.008537611,469,698,295,2616
51.52718525,-0.00855525,131,494,294,2617
51.52718233,-0.008572889,389,5,295,2618
51.52717942,-0.008590528,583,87,293,2619
51.5271765,-0.008608167,490,249,292,2620
51.52717358,-0.008625806,44,179,290,2621
51.52717067,-0.008643444,585,695,289,2622
51.52716775,-0.008661083,85,193,287,2623
51.52716483,-0.008678722,294,502,288,2624
51.52716192,-0.008696361,195,182,289,2625
51.527159,-0.008714,526,233,291,2626
51.52715347,-0.008726944,679,124,291,2627
51.52714794,-0.008739889,84,137,290,2628
51.52714242,-0.008752833,195,380,288,2629
51.52713689,-0.008765778,319,388,290,2630
51.52713136,-0.008778722,28,586,290,2631
51.52712583,-0.008791667,337,12,289,2632
51.52712031,-0.008804611,253,55,289,2633
51.52711478,-0.008817556,183,256,288,2634
51.52710925,-0.0088305,248,259,290,2635
51.52710372,-0.008843444,259,285,291,2636
51.52709819,-0.008856389,500,550,293,2637
51.52709267,-0.008869333,248,155,291,2638
51.52708714,-0.008882278,161,204,289,2639
51.52708161,-0.008895222,326,272,287,2640
51.52707608,-0.008908167,303,50,287,2641
51.52707056,-0.008921111,157,169,285,2642
51.52706503,-0.008934056,141,508,284,2643
51.5270595,-0.008947,274,15,286,2644
51.52705397,-0.008959944,693,110,286,2645
51.52704844,-0.008972889,558,313,286,2646
51.52704292,-0.008985833,136,253,288,2647
51.52703739,-0.008998778,111,311,289,2648
51.52703186,-0.009011722,189,403,287,2649
